frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
406,20.3,58.1419624217119,416.3048512716174,407.3629077083848,406.9827006049372,0.3802071034476171,219.6201044398094,219.6201044398094,219.6201044398094,223.49148999349478,218.93996544431278,82.43467852579136,0.5611257156152812,58209.67574691381,67319.5,-9109.82425308619,67764.0,0.0,0.5611257156152812,29.246774833754483,30.96704905013877,29.246774833754483,30.96704905013877,87.6927546848826,68.78583035999628,190.67049877961267,0.9578099778274234,516.5616119081557,524.2394188766713,0.21139531409698775,0.20588792776463416
407,20.35,58.23590814196242,416.30490904054545,407.3439138821804,406.9637876669386,0.3801262152418303,219.637443060821,219.637443060821,219.637443060821,223.49188391484236,218.95725036954678,82.43084639660643,0.5611257248716744,58211.55982760543,67322.5,-9110.94017239457,67767.0,0.0,0.5611257248716744,29.24540673951591,30.965600506190924,29.24540673951591,30.965600506190924,87.68866051637751,68.78261771635107,190.661628403745,0.9578099771528138,516.5616119081557,524.2394188766713,0.2114320838177075,0.20588781756893737
408,20.4,58.32985386221294,416.3049062543896,407.32578546049683,406.9457364431267,0.3800490173701405,219.6539916969183,219.6539916969183,219.6539916969183,223.49186482669222,218.9737477563618,82.42718886758087,0.5611257337064142,58213.3576667178,67324.5,-9111.142333282201,67769.0,0.0,0.5611257337064142,29.244100979290423,30.964217961757356,29.244100979290423,30.964217961757356,87.68475288847655,68.77955144891445,190.65316218205805,0.9578099765089343,516.5616119081557,524.2394188766713,0.21146717822129013,0.2058878228836003
409,20.45,58.42379958246347,416.30490699857296,407.30848328229666,406.92850793989373,0.3799753424029291,219.66978609587298,219.66978609587298,219.66978609587298,223.4918699242471,218.98949324182254,82.42369803783788,0.561125742138575,58215.07320243797,67330.5,-9115.426797562031,67775.0,0.0,0.561125742138575,29.242854732326727,30.96289843021475,29.242854732326727,30.96289843021475,87.6810233598608,68.77662493387453,190.64508182601986,0.9578099758943932,516.5616119081557,524.2394188766713,0.21150067311870657,0.2058878214640517
410,20.5,58.51774530271398,416.30502640654026,407.29196993460545,406.9120649041808,0.37990503042465207,219.68486040979113,219.68486040979113,219.68486040979113,223.49269652240432,219.00452087226992,82.4203663591702,0.5611257501863769,58216.71019397116,67343.5,-9126.789806028843,67788.0,0.0,0.5611257501863769,29.2416653037883,30.96163905825921,29.2416653037883,30.96163905825921,87.67746386601647,68.77383184309645,190.63736986344503,0.9578099753078655,516.5616119081557,524.2394188766713,0.2115326409368924,0.20588759369032272
411,20.55,58.61169102296451,416.3049853795876,407.27620967663495,406.8963717479333,0.37983792870164734,219.69924726437046,219.69924726437046,219.69924726437046,223.49241054180573,219.01886317236347,82.41718662073532,0.561125757867228,58218.27222959715,67352.5,-9134.227770402853,67797.0,0.0,0.561125757867228,29.24053011928801,30.960437120118968,29.24053011928801,30.960437120118968,87.67406670287934,68.77116613128504,190.63000960306357,0.9578099747480804,516.5616119081557,524.2394188766713,0.21156315086563493,0.20588767195027646
412,20.6,58.70563674321503,416.3050440935291,407.26116836700675,406.88139447563947,0.3797738913672788,219.7129778253288,219.7129778253288,219.7129778253288,223.4928204646318,219.03255121130425,82.414151934371,0.5611257651977587,58219.76273437127,67354.5,-9134.737265628733,67799.0,0.0,0.5611257651977587,29.2394467196452,30.95929001200335,29.2394467196452,30.95929001200335,87.67082451114666,68.76862202367698,190.62298510053455,0.9578099742138256,516.5616119081557,524.2394188766713,0.21159226899846073,0.20588755995194252
413,20.65,58.799582463465555,416.3050137326653,407.24681339396824,406.867100614848,0.3797127791202115,219.72608186210365,219.72608186210365,219.72608186210365,223.49260795346947,219.04561466633714,82.41125572051865,0.5611257721938536,58221.18497748497,67356.5,-9135.315022515031,67801.0,0.0,0.5611257721938536,29.238412755859407,30.95819524678069,29.238412755859407,30.95819524678069,87.66773026123482,68.76619400423732,190.616281125856,0.9578099737039448,516.5616119081557,524.2394188766713,0.21162005846772747,0.2058876178660609
414,20.7,58.89352818371607,416.30513145892303,407.2331136084901,406.8534591495557,0.37965445893439664,219.73858780891982,219.73858780891982,219.73858780891982,223.4934386314794,219.0580818836293,82.40849169472466,0.5611257788706848,58222.54207930051,67365.5,-9142.95792069949,67810.0,0.0,0.5611257788706848,29.237425984290827,30.957150448876064,29.237425984290827,30.957150448876064,87.66477723885774,68.76387680434118,190.6098831321243,0.9578099732173324,516.5616119081557,524.2394188766713,0.21164657957414013,0.20588739330023575
415,20.75,58.987473903966595,416.3048794563553,407.2200392601411,406.8404404563611,0.3795988037800271,219.7505228233202,219.7505228233202,219.7505228233202,223.49168169755865,219.06997993661977,82.40585385470459,0.5611257852427453,58223.83701807291,67369.5,-9145.66298192709,67814.0,0.0,0.5611257852427453,29.236484262041326,30.9561533493802,29.236484262041326,30.9561533493802,87.66195903120472,68.76166539192832,190.60377722558655,0.9578099727529318,516.5616119081557,524.2394188766713,0.21167188991088914,0.20588787400153108
416,20.8,59.08141962421712,416.30509281601184,407.20756193564426,406.8280162432855,0.3795456923587608,219.7619128422533,219.7619128422533,219.7619128422533,223.49316397084397,219.08133468193324,82.40333646794716,0.5611257913238771,58225.07263637397,67364.5,-9139.427363626033,67809.0,0.0,0.5611257913238771,29.235585542528323,30.955201781362405,29.235585542528323,30.955201781362405,87.65926951369505,68.75955496111027,190.5979501369482,0.9578099723097336,516.5616119081557,524.2394188766713,0.21169604448259793,0.20588746701256977
417,20.85,59.17536534446764,416.3052252585604,407.1956545000104,406.8161594911588,0.3794950088515634,219.77278263580783,219.77278263580783,219.77278263580783,223.4941137966976,219.0921708129481,82.40093405983771,0.561125797127298,58226.2516472299,67367.5,-9141.248352770097,67812.0,0.0,0.561125797127298,29.234727871244736,30.9542936753827,29.234727871244736,30.9542936753827,87.656702837289,68.75754092221251,190.59238919388144,0.957809971886775,516.5616119081557,524.2394188766713,0.2117190958192814,0.2058872143750462
418,20.9,59.26931106471816,416.3052252585604,407.18429104014643,406.80484439747556,0.3794466426708709,219.78315585868293,219.78315585868293,219.78315585868293,223.4941137966976,219.10251191110765,82.39864140228141,0.5611258026656333,58227.376639985,67367.5,-9140.123360015,67812.0,0.0,0.5611258026656333,29.233909381696584,30.953427055189422,29.233909381696584,30.953427055189422,87.65425341633244,68.75561889223667,190.5870822946913,0.9578099714831357,516.5616119081557,524.2394188766713,0.21174109408551334,0.2058872143750462
419,20.95,59.363256784968684,416.3051691633714,407.1734468108595,406.7940463226279,0.3794004882316244,219.79305509948068,219.79305509948068,219.79305509948068,223.49370856156153,219.11238049505954,82.39645350281012,0.5611258079509371,58228.45008590431,67369.5,-9141.049914095689,67814.0,0.0,0.5611258079509371,29.233128291513786,30.952600033601925,29.233128291513786,30.952600033601925,87.6519159169176,68.75378468572723,190.58201788309896,0.9578099710979383,516.5616119081557,524.2394188766713,0.21176208718495582,0.20588732137804333
420,21.0,59.45720250521921,416.30512099951864,407.1630981831473,406.78374173842053,0.3793564447267954,219.80250192790402,219.80250192790402,219.80250192790402,223.49336409291462,219.12179806770772,82.39436559415074,0.5611258129947222,58229.47434352529,67365.5,-9136.02565647471,67810.0,0.0,0.5611258129947222,29.232382898725447,30.951810808565938,29.232382898725447,30.951810808565938,87.6496852457363,68.75203430602437,190.57718492409526,0.9578099707303425,516.5616119081557,524.2394188766713,0.21178212086046244,0.20588741325181514
421,21.05,59.55114822546973,416.30512099951864,407.1532225946973,406.7739081787845,0.3793144159128019,219.8115169399416,219.8115169399416,219.8115169399416,223.49336409291462,219.1307851612574,82.39237312423651,0.5611258178079819,58230.451663769665,67365.5,-9135.048336230335,67810.0,0.0,0.5611258178079819,29.23167157819418,30.951057659379103,29.23167157819418,30.951057659379103,87.6475565394104,68.75036393689203,190.57257288082158,0.9578099703795463,516.5616119081557,524.2394188766713,0.21180123878990664,0.20588741325181514
422,21.1,59.64509394572025,416.3051259075298,407.14379850250765,406.7645241925985,0.37927430990913535,219.82011980111892,219.82011980111892,219.82011980111892,223.493399051376,219.13936138033208,82.39047174665069,0.5611258224012098,58231.38419482729,67367.5,-9136.11580517271,67812.0,0.0,0.5611258224012098,29.230992778202875,30.950338943077384,29.230992778202875,30.950338943077384,87.6455251542777,68.74876993450357,190.56817169244613,0.957809970044788,516.5616119081557,524.2394188766713,0.21181948267790063,0.2058874038896592
423,21.15,59.73903966597077,416.3051259075298,407.1348053375353,406.75556929853735,0.3792360389979308,219.82832928789125,219.82832928789125,219.82832928789125,223.493399051376,219.14754544323853,82.38865731147538,0.5611258267844303,58232.27398681914,67367.5,-9135.226013180858,67812.0,0.0,0.5611258267844303,29.230345017188895,30.94965309097563,29.230345017188895,30.94965309097563,87.64358665661808,68.7472488197705,190.56397175298218,0.957809969725334,516.5616119081557,524.2394188766713,0.21183689234359215,0.2058874038896592
424,21.2,59.832985386221296,416.30503530671166,407.12622346130826,406.7470239418658,0.37919951944246577,219.83616332725333,219.83616332725333,219.83616332725333,223.49275884094274,219.15535522145348,82.38692585653905,0.5611258309672114,58233.12299625281,67376.5,-9143.377003747191,67821.0,0.0,0.5611258309672114,29.22972688061786,30.948998605358838,29.22972688061786,30.948998605358838,87.64173681329873,68.745797271004,190.55996389102881,0.9578099694204881,516.5616119081557,524.2394188766713,0.211853505804657,0.20588757671301983
425,21.25,59.92693110647181,416.30503530671166,407.1180341244063,406.73886945310085,0.37916467130543197,219.8436390346369,219.8436390346369,219.8436390346369,223.49275884094274,219.16280777740414,82.38527359903907,0.561125834958688,58233.933090276114,67376.5,-9142.566909723886,67821.0,0.0,0.561125834958688,29.229137017993402,30.94837405631631,29.229137017993402,30.94837405631631,87.63997158282584,68.74441211689134,190.5561393503794,0.9578099691295845,516.5616119081557,524.2394188766713,0.21186935935767603,0.20588757671301983
426,21.3,60.020876826722336,416.3050746716522,407.1102194267446,406.7310880084637,0.379131418280906,219.85077275016528,219.85077275016528,219.85077275016528,223.4930356880077,219.1699194006103,82.38369692752985,0.5611258387675823,58234.70605074022,67378.5,-9143.79394925978,67823.0,0.0,0.5611258387675823,29.228574139996354,30.94777807871111,29.228574139996354,30.94777807871111,87.63828710678312,68.74309032978022,190.5524897714738,0.9578099688519885,516.5616119081557,524.2394188766713,0.21188448765502044,0.20588750162339642
427,21.35,60.11482254697286,416.3050746716522,407.1027622795808,406.7236625920535,0.3790996875273436,219.8575800733321,219.8575800733321,219.8575800733321,223.4930356880077,219.17670564225565,82.38219239425717,0.561125842402221,58235.443578078884,67378.5,-9143.056421921116,67823.0,0.0,0.561125842402221,29.228037015747915,30.947209369283655,29.228037015747915,30.947209369283655,87.63667970164262,68.74182901924979,190.54900717365683,0.9578099685870921,516.5616119081557,524.2394188766713,0.21189892377840225,0.20588750162339642
428,21.4,60.208768267223384,416.30516800567034,407.09564636918327,406.71657695966815,0.37906940951512524,219.86407589616863,219.86407589616863,219.86407589616863,223.4937002445067,219.1831813482526,82.38075670782854,0.5611258458705543,58236.14729501371,67381.5,-9145.35270498629,67826.0,0.0,0.5611258458705543,29.227524470193,30.946666683880437,29.227524470193,30.946666683880437,87.63514585093209,68.74062542596636,190.54568393821137,0.9578099683343151,516.5616119081557,524.2394188766713,0.2119126993092072,0.2058873235863874
429,21.45,60.3027139874739,416.3050893849429,407.08885612208275,406.7098156042061,0.3790405178766605,219.87027443496203,219.87027443496203,219.87027443496203,223.49313967968132,219.18936069086192,82.37938672620277,0.56112584918017,58236.81875009155,67378.5,-9141.681249908448,67823.0,0.0,0.56112584918017,29.227035381596743,30.946148834804546,29.227035381596743,30.946148834804546,87.63368219774623,68.73947691580696,190.54251279212826,0.9578099680931065,516.5616119081557,524.2394188766713,0.21192584439576423,0.20588747355742087
430,21.5,60.396659707724424,416.3050893849429,407.08237667184625,406.7033637225834,0.379012949262858,219.87618926058423,219.87618926058423,219.87618926058423,223.49313967968132,219.19525719892815,82.3780794499861,0.5611258523383128,58237.459421062435,67378.5,-9141.040578937565,67823.0,0.0,0.5611258523383128,29.226568679151608,30.94565468827966,29.226568679151608,30.94565468827966,87.63228553758346,68.73838097423811,190.5394867925934,0.9578099678629367,516.5616119081557,524.2394188766713,0.21193838781766605,0.20588747355742087
431,21.55,60.49060542797495,416.3050766659978,407.0761938273124,406.6972071841036,0.3789866432088047,219.88183332748983,219.88183332748983,219.88183332748983,223.49304976721754,219.20088378678736,82.37683201602411,0.561125855351897,58238.07071810474,67377.5,-9139.42928189526,67822.0,0.0,0.561125855351897,29.22612334068944,30.94518316203039,29.22612334068944,30.94518316203039,87.63095281149945,68.73733520094333,190.5365993121498,0.9578099676433035,516.5616119081557,524.2394188766713,0.21195035704726295,0.20588749781913163
432,21.6,60.58455114822547,416.3050766659978,407.07029404221686,406.6913325002171,0.3789615419997858,219.88721900143844,219.88721900143844,219.88721900143844,223.49304976721754,219.20625278190377,82.37564169127344,0.5611258582275247,58238.65398690403,67377.5,-9138.846013095972,67822.0,0.0,0.5611258582275247,29.225698390493136,30.94473322296318,29.225698390493136,30.94473322296318,87.62968109955976,68.73633730468515,190.53384402451564,0.9578099674337243,516.5616119081557,524.2394188766713,0.21196177830846308,0.20588749781913163
433,21.65,60.67849686847599,416.3050766659978,407.0646643861674,406.6857267956157,0.3789375905516863,219.892358085995,219.892358085995,219.892358085995,223.49304976721754,219.21137595128798,82.3745058669459,0.5611258609714979,58239.21051159367,67377.5,-9138.289488406328,67822.0,0.0,0.5611258609714979,29.225292897206494,30.94430388495391,29.225292897206494,30.94430388495391,87.62846761458363,68.73538509839665,190.5312148910267,0.9578099672337387,516.5616119081557,524.2394188766713,0.21197267663292163,0.20588749781913163
434,21.7,60.77244258872651,416.3050766659978,407.05929251689224,406.68037778060193,0.37891473629031225,219.8972618478598,219.8972618478598,219.8972618478598,223.49304976721754,219.21626452674863,82.37342205290943,0.5611258635898291,58239.7415175612,67377.5,-9137.758482438803,67822.0,0.0,0.5611258635898291,29.224905971834858,30.9438942067315,29.224905971834858,30.9438942067315,87.62730969616062,68.73447649448713,190.52870614767812,0.9578099670429114,516.5616119081557,524.2394188766713,0.21198307591376508,0.20588749781913163
