frame,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px,time_sec,temperature_c,austenite_fraction,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,diameter_true_px,diameter_max_feret_true_px,area_proj_true_px2,area_proj_true_norm,area_proj_model_true_px2,area_proj_raster_true_px2,area_proj_contour_true_px2
308,172.5326774514037,202.10699054957632,403.4740161075672,183.9648993444661,0.9735812344611392,243.9228215294374,294.5192312186985,246.48417563616545,327.9452032212586,33.425972002560115,0.1134933425713694,110.72174438159068,112.6298795896732,31.968994140625,113.48865665120142,112.44017876802327,103.9350085177928,110.72174438159068,76.0,0.4754098360655737,21353.65252063768,21005.5,348.1525206376791,8640.0,9251.0,803.0,0.0868014268727705,2,0,1.4545454545454546,0.9008919722497524,9.712379554242066,5.189670807714755,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,72,16.313931630625895,0.0,100,290.50314984753584,21338.841117103748,0.0074464909309927,0.2144476164888795,420.4172446456188,341.9944612110107,0.2994596797118614,0.2867638245786181,0.6309242647564391,0.9590751932828064,0.9793039389125436,1.0,243.91604132146125,290.50314984753584,110.717919120421,103.93502575604433,21338.841117103748,152.0,8721.0,31.900127701994336,15.4,59.7368,0.980758,306.7128,242.8988,242.1279,108.5,110.7809,16071.6035,0.822379,20834.9297,20898.0,21540.5
309,172.5519568436262,202.1490669500037,403.81539670363696,184.0182469466638,0.974305258657546,243.9058734960722,286.92168741530827,271.4057683349825,315.3597190204874,28.438031605179106,0.0991142630637611,110.7158422625494,112.62626619709846,31.57513427734375,113.53419881494972,112.44089475450524,103.93502575604433,110.7158422625494,76.0,0.4754098360655737,21335.08664536303,21001.0,334.0866453630297,8755.0,9356.0,799.0,0.0853997434801197,2,0,1.4545454545454546,0.8987090367428004,9.272272978986145,4.9103806768642455,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,77,16.353701643883173,0.0,97,290.50314984753584,21345.940217666393,0.0462830253699209,0.345523773470362,420.4172446456188,341.9944612110107,0.3175311168380773,0.2868133810343138,0.6310148277868066,0.9590751932828064,0.9791168838632638,1.0,243.9153666332811,292.67095642166555,110.717919120421,103.93502575604433,21345.940217666393,152.0,8721.0,31.32115444849262,15.45,59.8496,0.982333,306.713,242.909,242.136,110.0,110.8585,16097.8382,0.823722,20828.1797,20886.0,21530.0
310,172.5518146963245,202.14671042708352,403.0022858307091,184.01886882427556,0.9744171122994651,243.90790662437064,285.3773599174515,303.33710952442044,310.2701858352945,24.892825917843027,0.0872277531933281,110.71558699344288,112.62610556511515,33.1689453125,113.53607462151344,112.44091350773522,103.57256716831247,110.71558699344288,76.0,0.4754098360655737,21336.512839428637,21000.0,336.51283942863665,8752.0,9350.0,797.0,0.0852406417112299,2,0,1.4761904761904765,0.9166666666666666,9.372135663503691,5.050902897706563,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,75,16.347355017871912,0.0,97,292.67095642166555,21345.940217666393,0.002360806245471,0.8131111107377839,420.4172446456188,341.9944612110107,0.3212044378483953,0.2868074361184481,0.6310039636200997,0.9390927973928686,0.9791087936544824,1.0,243.9153666332811,292.7294797072087,110.717919120421,103.93502575604433,21345.940217666393,152.0,8721.0,31.2287563360436,15.5,59.9624,0.983823,306.7128,242.9067,242.1486,109.5,110.8558,16082.7695,0.822951,20821.8223,20879.0,21529.0
311,172.64289058989218,202.23506804415936,403.3482291905723,183.96387799326425,0.9742710120068612,243.91604132146125,290.0790371592557,286.7232023585874,321.1736699216981,31.094632762442416,0.1071936568286774,110.71982507354518,112.72055743509584,31.57513427734375,113.50395107249514,112.44047462101604,103.52900942488394,110.71982507354518,76.0,0.4754098360655737,21326.419288990597,20993.5,332.9192889905971,8728.0,9328.0,791.0,0.0847984562607204,2,0,1.4761904761904765,0.9175257731958762,9.763169862312116,5.179105778234586,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,71,16.455324538148627,0.0,98,292.67095642166555,21338.841117103748,0.126893210553095,0.3502867392990017,420.4172446456188,341.9944612110107,0.3100210782177328,0.2867836500692186,0.6309604952834631,0.9390927973928686,0.9792431105458976,1.0,243.9153666332811,292.67095642166555,110.71963295059292,103.9350085177928,21338.841117103748,152.0,8711.0,31.2287563360436,15.55,60.0752,0.98523,305.866,242.92,242.202,109.0,110.8507,15791.1161,0.808027,20815.8496,20871.0,21522.0
312,172.63669953510652,202.08702983642655,403.33144008637373,183.96837919029775,0.9742240360863494,243.9235073721205,292.67095642166555,255.3383547319131,323.99211087015817,31.32115444849262,0.1070183212965166,110.71359165663335,112.62483884913183,31.57513427734375,113.46083366083188,112.35584865349638,103.52659462096312,110.71359165663335,76.0,0.4754098360655737,21331.308049974083,20991.0,340.3080499740827,8711.0,9311.0,785.0,0.0843088819675652,2,0,1.4761904761904765,0.9202072538860104,9.845908415185969,5.126120707482846,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,72,16.37918123803432,0.0,99,292.67095642166555,21336.512839428637,0.1481676081608315,0.0173820250409657,420.4172446456188,341.9944612110107,0.3038559665449358,0.2867618191581774,0.6309205999069313,0.9390927973928686,0.9790455557186456,1.0,243.91604132146125,292.67095642166555,110.71963295059292,103.93500055148954,21336.512839428637,152.0,8696.0,31.2287563360436,15.6,60.188,0.986555,304.9445,242.9363,242.2168,109.0,110.8461,15771.1191,0.807004,20810.2539,20850.0,21511.5
313,172.8600329837957,202.06657565264624,403.37634743746014,183.93313278202257,0.9746134020618556,243.9073256518647,292.7294797072087,258.76553134020213,326.4127513130869,33.68327160587819,0.1150662093874814,110.71519609613516,112.7160631026162,31.57513427734375,113.4487291389742,112.35524648657427,103.93500055148954,110.71519609613516,76.0,0.4754098360655737,21338.841117103748,20989.0,349.8411171037478,8721.0,9312.0,784.0,0.0841924398625429,2,0,1.4761904761904765,0.9176225234619396,10.135619961435758,5.081302794338298,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,73,16.600416551616647,0.0,99,292.67095642166555,21336.512839428637,0.2242681496278936,0.0570874721624891,420.4172446456188,341.9944612110107,0.303716763678525,0.2868091348959776,0.6310070680883032,0.9390927973928686,0.9790964049997216,1.0,243.91604132146125,290.0790371592557,110.71982507354518,103.57256716831247,21336.512839428637,152.0,8696.0,31.32115444849262,15.65,60.3008,0.987799,304.9444,242.9355,242.2263,109.5,110.8485,15824.2791,0.809724,20805.0273,20840.0,21508.0
314,172.83652732189043,202.2944303753399,403.0571946355735,183.91781707890064,0.974074074074074,243.9153666332811,294.42265590711554,258.80122924116097,325.65141224315914,31.2287563360436,0.1060677760678025,110.71963295059292,112.72037118580396,33.1689453125,113.50545491189769,112.44050070706672,103.93506918710226,110.71963295059292,76.0,0.4754098360655737,21348.620606012188,20993.0,355.62060601218764,8686.0,9288.0,782.0,0.0841946597760551,2,0,1.4761904761904765,0.920335429769392,10.17333880547825,5.2103002458908305,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,71,16.6043158525713,0.0,100,292.67095642166555,21335.08664536303,0.2290639447739808,0.3195200802988696,420.4172446456188,341.9944612110107,0.2996893927239058,0.2867856228736252,0.6309641005280853,0.9390927973928686,0.979237021619522,1.0,243.91604132146125,290.0790371592557,110.71982507354518,103.52900942488394,21335.08664536303,152.0,8696.0,31.2287563360436,15.7,60.4135,0.988964,304.9443,242.9286,242.2121,109.0,110.8499,15752.558,0.806054,20800.1641,20834.0,21495.0
315,172.92766806238433,202.2363784951381,403.059898218323,183.90349603261387,0.974589455488332,243.91667187481215,294.3649595387144,248.3894146358953,325.5059968919184,31.141037353204013,0.1057905716835444,110.72000444595328,112.72073129979992,33.1689453125,113.5025426957039,112.4404497015042,103.93506318250613,110.72000444595328,76.0,0.4754098360655737,21359.89495422642,20991.0,368.89495422641994,8668.0,9256.0,779.0,0.0841616248919619,2,0,1.4761904761904765,0.9177215189873418,10.528870303717392,5.2638991698088935,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,73,16.689595027352038,0.0,100,292.67095642166555,21335.426265009806,0.1080585738048682,0.0145740085916988,420.4172446456188,341.9944612110107,0.2998266286939711,0.2867818063161101,0.6309571258764626,0.9390927973928686,0.979248795371026,1.0,243.91604132146125,290.0790371592557,110.72000444595328,103.52659462096312,21335.426265009806,152.0,8689.0,31.2287563360436,15.75,60.5263,0.990051,304.8688,242.9311,242.2091,108.5,110.8485,15778.2214,0.807367,20795.6465,20837.0,21496.0
316,173.4755016714173,202.2080364192647,403.8401550204892,183.97220867066812,0.9747871996552095,243.90424861688737,268.815056718955,248.08789435847171,306.0050053852665,37.189948666311466,0.1383477142993273,111.20489660432942,112.71727100586752,31.57513427734375,113.52978707981734,112.44084726591797,103.02979078719916,111.20489660432942,76.0,0.4754098360655737,21323.001366459062,20990.0,333.00136645906605,8696.0,9281.0,781.0,0.0841504148259885,2,0,1.5,0.9331872946330778,10.254044005377043,5.274347218064928,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,76,16.26446423263033,0.0,91,292.57943340489237,21332.036375571948,0.5485662552973083,0.7832765181945708,420.4172446456188,341.9944612110107,0.3605993566092975,0.2868181322199882,0.6310235104451296,0.939936437769288,0.9946164160418643,1.0,243.91667187481215,292.57943340489237,111.19978130129212,103.0326372325459,21332.036375571948,152.0,8686.0,31.32115444849262,15.8,60.6391,0.991063,304.8688,242.9321,242.2191,109.0,110.8474,15683.8369,0.802538,20791.4727,20829.0,21494.5
317,173.44093646999082,201.99950974591323,404.53152706419826,184.02451027145577,0.9746873652436396,243.92981043154705,278.55773483898747,246.86465763300552,312.073120572429,33.51538573344152,0.1203175555430695,111.20691070397152,112.71369936181117,31.57513427734375,113.55633869983498,112.44106102250362,103.02825633162936,111.20691070397152,76.0,0.4754098360655737,21330.30306533071,20990.5,339.80306533071416,8689.0,9276.0,781.0,0.0841957740405347,2,0,1.5,0.9330406147091108,9.973400619623895,5.14160761387318,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,76,16.206621693009986,0.0,95,289.33085910205,21332.036375571948,0.2113720100880887,0.6933475032531672,420.4172446456188,341.9944612110107,0.3374255257445697,0.2867433888613703,0.6308869190573629,0.9698811286711208,0.9946802486255808,1.0,243.9235073721205,292.57943340489237,111.19978130129212,103.03034059464036,21332.036375571948,152.0,8672.0,31.32115444849262,15.85,60.7519,0.992002,304.8688,242.9301,242.1931,109.5,110.8489,15583.1949,0.797388,20787.6289,20827.0,21489.5
318,173.44129228002066,202.00004821312697,403.98510728005,183.92002643061605,0.9747158783418118,243.93727530095313,289.33085910205,247.85629330814513,334.04599023142697,44.71513112937697,0.154546705692411,111.20740999546368,112.71273436156412,33.1689453125,113.5632681507018,112.44108816536357,103.02782772271252,111.20740999546368,76.0,0.4754098360655737,21340.38923926737,20990.0,350.3892392673697,8655.0,9239.0,779.0,0.084316484468016,2,0,1.5,0.9330406147091108,9.937530989801958,5.019968681889239,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,76,16.36771365654583,0.0,98,289.33085910205,21335.426265009806,0.0006454050802521,0.5563195605991775,420.4172446456188,341.9944612110107,0.3118006866109051,0.2867215614043417,0.630847029992942,0.9698811286711208,0.9946960726023628,1.0,243.9218081475856,292.57943340489237,111.20166852594336,103.02979078719916,21335.426265009806,152.0,8668.0,31.2287563360436,15.9,60.8647,0.992869,304.7933,242.9302,242.2122,109.5,110.8493,15547.2371,0.795548,20784.1055,20826.0,21486.0
319,173.3940730615043,202.04540169526288,404.3139086020136,183.909093168076,0.9743167028199566,243.9608079250625,292.57943340489237,246.76116639278405,305.08610107243754,12.506667667545171,0.0427462297058917,111.19978130129212,112.7246077315209,33.1689453125,113.46992127828318,112.43974119203816,103.0326372325459,111.19978130129212,76.0,0.4754098360655737,21332.036375571948,20989.0,343.03637557194816,8628.0,9220.0,777.0,0.0842733188720173,2,0,1.5,0.931868131868132,10.421672527740975,5.334333282982551,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,71,16.337119947726205,0.0,99,289.33085910205,21335.426265009806,0.0654720775533305,0.3289830475188599,420.4172446456188,341.9944612110107,0.3040736622221203,0.2866527514475194,0.6307212817302427,0.9698811286711208,0.9944542974442842,1.0,243.9218081475856,292.57943340489237,111.20407248808982,103.02825633162936,21335.426265009806,152.0,8663.0,31.141037353204013,15.95,60.9774,0.993667,304.7177,242.9322,242.2056,109.5,110.8188,15719.8548,0.804381,20780.8887,20829.0,21490.0
320,173.47697799858943,202.26033043610212,404.0956474374605,183.97432665431177,0.9746004319654428,243.90900238186333,284.6250458102165,242.73206560203113,307.55794859215683,22.932902781940356,0.0805723288217989,111.20407248808982,112.71860359027616,32.78131103515625,113.51948510089088,112.44071796547784,103.03034059464036,111.20407248808982,76.0,0.4754098360655737,21335.426265009806,20988.5,346.92626500980623,8672.0,9260.0,777.0,0.0839092872570194,2,0,1.5,0.9306930693069309,10.055220344755693,5.109435766544631,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,72,16.43115225413602,0.0,97,290.7059665674794,21335.426265009806,0.2303640428361895,0.2278011055252957,420.4172446456188,341.9944612110107,0.3229938842063086,0.2868042320972812,0.6309981083614424,0.957205670402225,0.9945902974389133,1.0,243.9218081475856,292.57943340489237,111.20487411660932,103.02791293237723,21335.426265009806,152.0,8663.0,24.410793107303732,16.0,61.0902,0.994399,304.718,242.935,242.2289,109.0,110.818,15720.051,0.804391,20777.9648,20822.0,21486.5
321,173.45004590770537,202.02116380185336,403.8058340148422,183.9535352678765,0.973383194016718,243.93580842851188,292.81782145070315,245.0079458025333,332.3075266637685,39.48970521306535,0.1348610033959752,111.2073126828654,112.71292520335912,31.57513427734375,113.56190553833343,112.35641185082088,103.02791293237723,111.2073126828654,76.0,0.4754098360655737,21329.165551731236,20985.5,343.6655517312356,8487.0,9092.0,775.0,0.0852397712274527,2,0,1.5,0.928335170893054,9.941213223441284,5.1748864142967665,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,66,16.377672647802342,0.0,99,292.57943340489237,21335.426265009806,0.2406782425921959,0.2905582586670541,420.4172446456188,341.9944612110107,0.3035066349442271,0.2867258505745115,0.6308548683309119,0.939936437769288,0.9946929884875318,1.0,243.9218081475856,292.57943340489237,111.20489660432942,103.02782772271252,21335.426265009806,152.0,8663.0,22.932902781940356,16.05,61.203,0.995067,304.7177,242.932,242.2215,108.5,110.819,15743.863,0.805609,20775.3184,20820.0,21483.0
322,173.40819904578132,202.12100799869089,403.7539231894368,183.9332822422226,0.9741712558039088,243.95394638232273,290.7059665674794,242.93400739349892,312.4306149331174,21.724648365638014,0.0747306586863439,111.19861346616,112.72601950276606,32.78759765625,113.45740245782008,112.43940319876758,102.98614134207423,111.19861346616,76.0,0.4754098360655737,21331.40931318487,20988.5,342.9093131848713,8663.0,9261.0,775.0,0.0836842673577367,2,0,1.5,0.9281767955801103,10.48018446787094,5.327657257046354,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,69,16.353792296868235,0.0,99,292.81782145070315,21336.817797956846,0.1082590573348076,0.0557217986286165,420.4172446456188,341.9944612110107,0.3085298705753057,0.2866728147629178,0.6307579468754027,0.937739025710635,0.9944172854056148,1.0,243.92191470516792,292.57943340489237,111.20487411660932,102.98614134207423,21336.817797956846,152.0,8663.0,22.932902781940356,16.1,61.3158,0.995674,304.7176,242.9352,242.2232,109.0,110.8192,15829.5025,0.809991,20772.9375,20819.0,21480.5
323,173.46317210024054,202.31295304051005,404.4440692798356,184.00832292658671,0.9743299193724124,243.9218081475856,296.462762298668,246.66070673663768,316.261213034728,19.798450736059976,0.0667822514455095,111.20166852594336,112.72214018172087,33.1689453125,113.49096395892188,112.44022695092843,102.98551672355708,111.20166852594336,76.0,0.4754098360655737,21336.817797956846,20987.0,349.81779795684633,8589.0,9178.0,775.0,0.0844410546960122,2,0,1.5,0.926991150442478,10.156426978866488,5.138734147852205,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,68,16.423469793139454,0.0,101,296.462762298668,21340.38923926737,0.199662053970049,0.6942137497936689,420.4172446456188,341.9944612110107,0.2948368172942939,0.286766787731437,0.6309296798349583,0.9041407093808304,0.9945141089963168,1.0,243.9218081475856,292.81782145070315,111.20441766000044,102.98552213907448,21340.38923926737,152.0,8655.0,22.02614431903686,16.15,61.4286,0.996223,304.7175,242.9351,242.2368,109.0,110.8195,15874.4201,0.81229,20770.8027,20819.0,21479.0
324,173.48834330646596,202.30165446037464,403.959999888248,184.0132539351648,0.9745735086384876,243.91112415954825,306.23335531498225,247.0838291830094,330.644148422286,24.410793107303732,0.0797130445904416,111.20561694204476,112.71604821172198,32.78759765625,113.53904494899771,112.4409414439611,102.98417559730795,111.20561694204476,76.0,0.4754098360655737,21341.733801791648,20988.0,353.73380179164815,8618.0,9203.0,774.0,0.0841030098880799,2,0,1.5,0.926991150442478,10.21913797337542,4.871876056404055,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,69,16.431773871944763,0.0,104,296.462762298668,21341.733801791648,0.0275907146684996,0.4840945059775245,420.4172446456188,341.9944612110107,0.2715965883532805,0.2867980279684851,0.6309867704903884,0.9041407093808304,0.99463924560628,1.0,243.9218081475856,292.81782145070315,111.20407248808982,102.98551672355708,21341.733801791648,152.0,8663.0,22.02614431903686,16.2,61.5414,0.996718,304.7175,242.936,242.2052,109.0,110.8197,16130.9593,0.825417,20768.8984,20817.0,21478.0
325,173.56834114624797,202.32138062384257,404.3179065746025,184.0041384485904,0.9750969409737182,243.90438109587132,310.59069929275427,245.19993938693764,325.84875943131897,15.2580601385647,0.0491259402593471,111.20487411660932,112.71730828100053,32.756591796875,113.52950198553516,112.44084403409838,102.98448433513198,111.20487411660932,76.0,0.4754098360655737,21348.351192685743,20991.5,356.8511926857427,8706.0,9284.0,774.0,0.0833692373976734,2,0,1.5,0.9289678135405104,10.765696609696263,4.8273381379332685,0.4754098360655737,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311476,69,16.520642082592065,0.0,105,305.58159931017343,21343.30683874999,0.0823940282723791,0.3580227482056895,420.4172446456188,341.9944612110107,0.261232256173127,0.2868177448482645,0.6310228025341887,0.8200851421571388,0.994615703341636,1.0,243.9218081475856,292.81782145070315,111.20407248808982,102.98465974234573,21343.30683874999,152.0,8669.0,22.932902781940356,16.25,61.6541,0.997162,304.7171,242.9341,242.1921,109.0,110.8208,16051.3792,0.821345,20767.2051,20819.0,21476.0
